YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
2024,1,24,5,0.0,8.53,49.78,1.44
2024,1,24,6,0.0,7.88,51.92,1.6
2024,1,24,7,85.88,9.07,47.93,1.6
2024,1,24,8,279.15,12.01,39.21,1.88
2024,1,24,9,473.83,15.92,30.51,1.52
2024,1,24,10,620.88,19.99,23.81,1.11
2024,1,24,11,690.83,21.66,20.86,1.2
2024,1,24,12,706.08,22.45,19.06,1.15
2024,1,24,13,644.72,22.78,17.88,0.91
2024,1,24,14,513.15,22.57,17.53,0.64
2024,1,24,15,340.33,21.75,17.9,0.93
2024,1,24,16,148.2,19.53,21.75,0.98
2024,1,24,17,9.8,16.56,24.92,1.52
2024,1,24,18,0.0,14.28,28.87,2.18
2024,1,24,19,0.0,12.24,33.55,2.8
2024,1,24,20,0.0,10.72,38.34,3.12
2024,1,24,21,0.0,9.65,42.62,3.26
2024,1,24,22,0.0,8.77,46.88,3.3
2024,1,24,23,0.0,7.94,50.9,3.24
2024,1,25,0,0.0,7.15,54.95,3.14
2024,1,25,1,0.0,6.46,58.74,3.07
2024,1,25,2,0.0,5.94,61.71,3.06
2024,1,25,3,0.0,5.52,64.06,3.01
2024,1,25,4,0.0,5.16,66.05,2.98
2024,1,25,5,0.0,4.9,67.47,2.97
2024,1,25,6,0.0,4.78,68.27,2.97
2024,1,25,7,61.33,7.82,55.53,3.11
2024,1,25,8,159.93,11.05,44.83,3.19
2024,1,25,9,303.5,15.66,31.71,2.89
2024,1,25,10,358.45,19.03,23.85,2.5
2024,1,25,11,605.22,20.86,19.94,2.32
2024,1,25,12,642.4,21.99,17.65,1.99
2024,1,25,13,600.65,22.56,16.29,1.49
2024,1,25,14,490.1,22.47,15.8,1.0
2024,1,25,15,312.6,21.88,15.84,0.49
2024,1,25,16,140.07,20.2,19.53,0.38
2024,1,25,17,9.85,17.94,21.37,1.03
2024,1,25,18,0.0,16.23,23.66,1.83
2024,1,25,19,0.0,14.52,26.71,2.4
2024,1,25,20,0.0,13.02,29.77,2.7
2024,1,25,21,0.0,11.54,33.39,2.97
2024,1,25,22,0.0,10.55,36.87,3.11
2024,1,25,23,0.0,9.77,40.12,3.08
2024,1,26,0,0.0,8.99,43.76,2.99
2024,1,26,1,0.0,8.27,47.49,2.87
2024,1,26,2,0.0,7.64,51.2,2.7
2024,1,26,3,0.0,7.22,53.92,2.53
2024,1,26,4,0.0,6.84,56.46,2.45
2024,1,26,5,0.0,6.49,59.01,2.45
2024,1,26,6,0.0,6.32,60.58,2.4
2024,1,26,7,73.07,8.95,51.09,2.3
2024,1,26,8,230.23,12.09,41.69,2.65
2024,1,26,9,411.08,16.11,31.11,2.53
2024,1,26,10,567.9,20.5,21.35,2.78
2024,1,26,11,554.97,22.73,17.87,2.32
2024,1,26,12,567.17,23.97,16.2,1.82
2024,1,26,13,591.45,24.55,15.52,1.42
2024,1,26,14,396.52,24.56,15.45,0.99
2024,1,26,15,244.4,23.88,16.09,0.63
2024,1,26,16,119.43,22.12,19.83,0.26
2024,1,26,17,10.27,19.71,21.51,0.89
2024,1,26,18,0.0,17.98,23.54,1.54
2024,1,26,19,0.0,16.37,26.08,2.01
2024,1,26,20,0.0,14.87,28.73,2.36
2024,1,26,21,0.0,13.6,31.2,2.58
2024,1,26,22,0.0,12.52,33.8,2.74
2024,1,26,23,0.0,11.66,36.33,2.76
2024,1,27,0,0.0,10.92,38.86,2.65
2024,1,27,1,0.0,10.36,41.2,2.44
2024,1,27,2,0.0,10.11,42.51,2.19
2024,1,27,3,0.0,9.95,43.47,1.98
2024,1,27,4,0.0,10.12,43.22,1.72
2024,1,27,5,0.0,10.44,42.57,1.44
2024,1,27,6,0.0,10.65,42.0,1.09
2024,1,27,7,88.97,12.15,38.15,0.71
2024,1,27,8,275.25,14.85,32.1,1.14
2024,1,27,9,464.38,19.23,24.04,1.67
2024,1,27,10,595.08,23.45,18.18,2.03
2024,1,27,11,684.42,25.45,16.11,2.44
2024,1,27,12,700.5,26.61,15.29,2.81
2024,1,27,13,642.8,27.16,15.26,3.13
2024,1,27,14,456.12,27.03,15.89,3.3
2024,1,27,15,294.38,26.28,16.92,3.21
2024,1,27,16,122.85,23.28,21.33,2.01
2024,1,27,17,9.88,20.82,23.84,1.62
2024,1,27,18,0.0,20.54,24.02,0.98
2024,1,27,19,0.0,20.03,24.8,0.76
2024,1,27,20,0.0,18.78,26.82,1.04
2024,1,27,21,0.0,17.53,28.86,1.32
2024,1,27,22,0.0,16.46,30.8,1.53
2024,1,27,23,0.0,15.65,32.42,1.66
2024,1,28,0,0.0,14.91,33.89,1.71
2024,1,28,1,0.0,14.04,35.73,1.84
2024,1,28,2,0.0,13.04,38.01,2.04
2024,1,28,3,0.0,12.1,40.42,2.26
2024,1,28,4,0.0,11.49,42.2,2.46
2024,1,28,5,0.0,11.23,43.19,2.51
2024,1,28,6,0.0,11.21,43.62,2.64
2024,1,28,7,70.47,12.98,39.35,3.01
2024,1,28,8,234.02,14.57,35.88,3.69
2024,1,28,9,395.77,16.84,31.59,3.3
2024,1,28,10,568.45,20.98,24.45,3.88
2024,1,28,11,557.17,23.96,19.23,4.34
2024,1,28,12,643.2,24.87,17.74,4.21
2024,1,28,13,535.67,25.53,16.9,4.12
2024,1,28,14,333.5,25.64,16.78,4.03
2024,1,28,15,201.25,25.06,17.9,2.83
2024,1,28,16,76.97,22.51,22.18,1.82
2024,1,28,17,8.3,20.33,25.16,1.93
2024,1,28,18,0.0,19.17,27.97,2.1
2024,1,28,19,0.0,17.76,31.95,2.42
2024,1,28,20,0.0,16.36,36.61,2.62
2024,1,28,21,0.0,15.4,40.45,2.59
2024,1,28,22,0.0,14.69,43.26,2.46
2024,1,28,23,0.0,14.07,45.4,2.4
2024,1,29,0,0.0,13.52,46.94,2.36
2024,1,29,1,0.0,12.9,48.34,2.38
2024,1,29,2,0.0,12.37,49.18,2.4
2024,1,29,3,0.0,11.94,49.69,2.37
2024,1,29,4,0.0,11.35,50.76,2.46
2024,1,29,5,0.0,10.74,52.17,2.52
2024,1,29,6,0.0,10.27,53.75,2.58
2024,1,29,7,63.15,12.58,46.59,2.54
2024,1,29,8,186.95,15.72,38.55,2.72
2024,1,29,9,322.8,19.93,30.58,1.66
2024,1,29,10,498.17,23.47,24.73,1.25
2024,1,29,11,550.53,25.01,21.5,1.7
2024,1,29,12,626.03,26.01,19.82,2.29
2024,1,29,13,564.03,26.47,19.4,2.76
2024,1,29,14,391.5,26.29,19.95,3.06
2024,1,29,15,269.83,25.46,21.38,3.22
2024,1,29,16,123.88,22.87,25.98,2.34
2024,1,29,17,11.62,19.35,32.62,2.82
2024,1,29,18,0.0,18.09,36.08,3.14
2024,1,29,19,0.0,16.94,39.63,3.29
2024,1,29,20,0.0,15.87,43.04,3.32
2024,1,29,21,0.0,15.19,45.24,3.31
2024,1,29,22,0.0,14.3,48.01,3.27
2024,1,29,23,0.0,13.46,50.49,3.19
2024,1,30,0,0.0,12.82,52.21,3.07
2024,1,30,1,0.0,12.24,53.77,3.0
2024,1,30,2,0.0,11.63,55.26,2.93
2024,1,30,3,0.0,11.22,56.07,2.77
2024,1,30,4,0.0,11.25,55.5,2.46
2024,1,30,5,0.0,11.73,53.45,2.14
2024,1,30,6,0.0,12.26,51.33,1.79
2024,1,30,7,67.75,13.76,46.45,1.31
2024,1,30,8,209.65,15.55,41.49,1.54
2024,1,30,9,364.67,17.9,36.58,1.01
2024,1,30,10,514.0,21.63,30.7,0.36
2024,1,30,11,537.1,23.34,27.97,1.09
2024,1,30,12,569.6,23.95,26.92,1.4
2024,1,30,13,463.08,24.12,26.62,1.6
2024,1,30,14,375.58,23.96,26.7,1.83
2024,1,30,15,241.75,23.37,27.55,2.03
2024,1,30,16,107.25,21.37,31.3,1.52
2024,1,30,17,11.12,19.6,34.65,1.58
2024,1,30,18,0.0,19.05,35.81,1.39
2024,1,30,19,0.0,18.64,36.85,1.17
2024,1,30,20,0.0,18.28,37.86,1.03
2024,1,30,21,0.0,17.78,39.22,0.82
2024,1,30,22,0.0,17.44,40.22,0.78
2024,1,30,23,0.0,16.8,41.87,1.02
2024,1,31,0,0.0,16.05,43.82,1.21
2024,1,31,1,0.0,15.34,45.57,1.3
2024,1,31,2,0.0,14.43,48.02,1.36
2024,1,31,3,0.0,13.59,50.4,1.57
2024,1,31,4,0.0,12.87,52.52,1.87
2024,1,31,5,0.0,12.07,55.16,2.18
2024,1,31,6,0.0,11.65,56.63,2.42
2024,1,31,7,82.22,14.2,47.95,2.65
2024,1,31,8,259.9,16.61,41.02,2.86
2024,1,31,9,452.6,20.42,32.44,2.75
2024,1,31,10,586.47,23.83,26.92,2.7
2024,1,31,11,607.53,25.35,25.03,2.65
2024,1,31,12,626.8,26.13,24.19,2.66
2024,1,31,13,533.67,26.21,24.32,2.7
2024,1,31,14,397.42,25.76,25.37,2.68
2024,1,31,15,250.98,24.89,27.29,2.66
2024,1,31,16,102.28,22.95,31.72,1.78
2024,1,31,17,10.68,20.67,37.24,1.59
2024,1,31,18,0.0,20.14,39.49,1.31
2024,1,31,19,0.0,19.8,41.37,0.97
2024,1,31,20,0.0,19.37,43.61,0.81
2024,1,31,21,0.0,18.66,47.31,0.97
2024,1,31,22,0.0,18.03,51.08,1.12
2024,1,31,23,0.0,17.44,54.54,1.22
2024,2,1,0,0.0,16.64,58.65,1.36
2024,2,1,1,0.0,16.01,61.69,1.59
2024,2,1,2,0.0,15.51,64.28,1.87
2024,2,1,3,0.0,14.84,67.54,2.07
2024,2,1,4,0.0,14.08,72.02,2.28
2024,2,1,5,0.0,13.26,77.22,2.47
2024,2,1,6,0.0,12.62,82.29,2.55
2024,2,1,7,74.93,14.63,75.49,3.18
2024,2,1,8,203.77,17.04,65.78,3.39
2024,2,1,9,403.7,21.65,43.13,4.04
2024,2,1,10,564.9,24.39,33.0,4.2
2024,2,1,11,695.6,25.67,28.48,4.29
2024,2,1,12,707.2,26.56,24.91,4.67
2024,2,1,13,638.92,26.92,22.85,5.24
2024,2,1,14,502.55,26.72,21.74,5.46
2024,2,1,15,345.65,25.96,21.18,5.28
2024,2,1,16,164.18,23.85,22.83,3.56
2024,2,1,17,15.6,19.07,29.36,2.9
2024,2,1,18,0.0,17.54,30.5,2.92
2024,2,1,19,0.0,16.28,31.57,3.06
2024,2,1,20,0.0,15.12,32.85,3.31
2024,2,1,21,0.0,14.23,34.62,3.48
2024,2,1,22,0.0,13.51,37.49,3.84
2024,2,1,23,0.0,12.83,42.44,4.32
2024,2,2,0,0.0,12.07,50.45,4.36
2024,2,2,1,0.0,11.29,60.3,4.15
2024,2,2,2,0.0,10.59,69.7,3.89
2024,2,2,3,0.0,9.95,78.06,3.56
2024,2,2,4,0.0,9.38,84.94,3.28
2024,2,2,5,0.0,8.91,90.31,3.12
2024,2,2,6,0.0,8.61,93.48,3.06
2024,2,2,7,78.07,10.61,82.63,4.2
2024,2,2,8,214.43,13.35,69.32,3.64
2024,2,2,9,423.45,18.39,41.14,3.82
2024,2,2,10,553.45,21.69,27.0,3.6
2024,2,2,11,615.92,23.68,21.89,2.94
2024,2,2,12,625.03,24.86,19.04,2.2
2024,2,2,13,573.35,25.38,17.29,1.76
2024,2,2,14,461.25,25.07,16.77,1.66
2024,2,2,15,310.9,24.23,17.11,1.65
2024,2,2,16,145.65,22.13,20.48,1.45
2024,2,2,17,13.52,18.12,24.84,2.28
2024,2,2,18,0.0,15.97,26.77,2.96
2024,2,2,19,0.0,14.81,27.93,3.23
2024,2,2,20,0.0,13.61,29.91,3.1
2024,2,2,21,0.0,12.6,31.85,2.89
2024,2,2,22,0.0,11.87,33.3,2.79
2024,2,2,23,0.0,11.24,34.71,2.69
2024,2,3,0,0.0,10.77,35.57,2.68
2024,2,3,1,0.0,10.43,36.13,2.68
2024,2,3,2,0.0,10.77,35.05,2.56
2024,2,3,3,0.0,10.34,35.93,2.54
2024,2,3,4,0.0,9.76,37.08,2.51
2024,2,3,5,0.0,9.58,37.43,2.42
2024,2,3,6,0.0,9.93,36.72,2.09
2024,2,3,7,77.43,12.51,31.19,1.78
2024,2,3,8,235.75,14.59,27.07,1.69
2024,2,3,9,409.73,18.62,21.24,2.66
2024,2,3,10,425.83,21.54,20.39,3.51
2024,2,3,11,559.17,23.51,20.76,3.76
2024,2,3,12,599.12,25.05,21.58,3.74
2024,2,3,13,439.02,25.25,23.23,3.4
2024,2,3,14,350.52,25.12,24.8,2.67
2024,2,3,15,234.52,25.24,25.56,2.19
2024,2,3,16,99.3,23.63,29.36,1.68
2024,2,3,17,12.75,21.78,32.68,1.33
2024,2,3,18,0.0,21.01,34.21,0.95
2024,2,3,19,0.0,20.23,35.77,0.74
2024,2,3,20,0.0,19.37,37.84,1.71
2024,2,3,21,0.0,18.16,41.68,3.43
2024,2,3,22,0.0,17.21,44.63,3.42
2024,2,3,23,0.0,16.57,46.97,3.66
2024,2,4,0,0.0,15.82,50.55,3.02
2024,2,4,1,0.0,15.13,55.15,2.87
2024,2,4,2,0.0,14.71,59.4,2.48
2024,2,4,3,0.0,14.33,64.79,1.43
2024,2,4,4,0.0,13.97,69.89,1.78
2024,2,4,5,0.0,13.9,72.44,2.48
2024,2,4,6,0.0,14.12,72.76,3.18
2024,2,4,7,31.15,15.39,68.56,4.58
2024,2,4,8,127.12,18.24,58.79,5.83
2024,2,4,9,232.2,21.71,48.33,7.26
2024,2,4,10,391.45,24.19,43.89,8.63
2024,2,4,11,538.3,25.81,40.65,9.6
2024,2,4,12,476.08,26.05,41.41,10.48
2024,2,4,13,321.6,25.77,43.96,9.85
2024,2,4,14,425.77,25.8,44.81,8.82
2024,2,4,15,227.7,24.6,50.15,8.09
2024,2,4,16,81.3,22.27,62.83,6.48
2024,2,4,17,8.82,20.21,75.37,4.52
2024,2,4,18,0.0,19.22,80.41,3.61
2024,2,4,19,0.0,18.5,81.78,3.1
2024,2,4,20,0.0,17.82,81.84,2.79
2024,2,4,21,0.0,17.08,82.6,2.75
2024,2,4,22,0.0,16.34,84.01,2.88
2024,2,4,23,0.0,15.6,85.31,3.11
2024,2,5,0,0.0,14.88,87.07,3.14
2024,2,5,1,0.0,14.01,89.97,2.78
2024,2,5,2,0.0,12.85,94.21,2.27
2024,2,5,3,0.0,12.02,96.63,2.24
2024,2,5,4,0.0,11.44,98.12,2.29
2024,2,5,5,0.0,10.93,99.54,2.3
2024,2,5,6,0.0,10.6,100.0,2.28
2024,2,5,7,79.93,12.33,91.18,3.17
2024,2,5,8,228.12,14.94,77.26,3.13
2024,2,5,9,412.58,17.77,59.61,2.76
2024,2,5,10,598.95,19.69,48.35,2.1
2024,2,5,11,608.92,21.11,40.24,1.86
2024,2,5,12,647.95,22.18,34.01,2.32
2024,2,5,13,599.67,22.68,30.49,2.92
2024,2,5,14,485.3,22.63,28.99,3.15
2024,2,5,15,324.52,21.91,29.04,3.16
2024,2,5,16,161.6,20.01,37.4,2.33
2024,2,5,17,15.8,15.95,52.31,2.53
2024,2,5,18,0.0,14.42,53.05,2.95
2024,2,5,19,0.0,13.49,53.19,3.13
2024,2,5,20,0.0,12.63,53.64,3.2
2024,2,5,21,0.0,11.81,54.51,3.22
2024,2,5,22,0.0,11.05,55.2,3.25
2024,2,5,23,0.0,10.43,55.32,3.31
2024,2,6,0,0.0,10.15,53.84,3.55
2024,2,6,1,0.0,10.07,51.47,3.8
2024,2,6,2,0.0,9.62,51.35,3.69
2024,2,6,3,0.0,9.23,51.64,3.64
2024,2,6,4,0.0,9.09,51.87,3.46
2024,2,6,5,0.0,8.81,52.76,3.32
2024,2,6,6,0.0,8.51,53.6,3.3
2024,2,6,7,89.9,10.63,45.06,4.38
2024,2,6,8,259.45,13.67,37.21,3.82
2024,2,6,9,437.83,17.57,27.91,3.91
2024,2,6,10,610.0,19.57,25.38,2.35
2024,2,6,11,715.12,20.9,23.62,1.39
2024,2,6,12,735.2,21.84,22.1,1.18
2024,2,6,13,673.97,22.32,21.1,1.65
2024,2,6,14,534.28,22.29,20.77,2.07
2024,2,6,15,356.9,21.73,21.07,2.3
2024,2,6,16,165.77,19.84,31.52,1.85
2024,2,6,17,19.0,15.54,42.57,2.58
2024,2,6,18,0.0,13.7,42.13,3.25
2024,2,6,19,0.0,12.79,40.42,3.56
2024,2,6,20,0.0,11.84,40.7,3.68
2024,2,6,21,0.0,10.95,42.36,3.6
2024,2,6,22,0.0,10.21,44.37,3.43
2024,2,6,23,0.0,9.89,45.84,3.18
2024,2,7,0,0.0,10.66,44.25,3.09
2024,2,7,1,0.0,10.64,45.63,2.85
2024,2,7,2,0.0,10.65,46.91,2.62
2024,2,7,3,0.0,10.34,48.86,2.6
2024,2,7,4,0.0,9.81,50.77,2.62
2024,2,7,5,0.0,9.59,52.73,2.47
2024,2,7,6,0.0,9.66,53.56,2.28
2024,2,7,7,66.65,12.08,44.74,2.22
2024,2,7,8,214.12,14.62,34.18,2.56
2024,2,7,9,364.6,18.15,25.22,2.39
2024,2,7,10,524.0,19.81,22.53,1.71
2024,2,7,11,569.12,20.91,21.79,0.52
2024,2,7,12,563.53,21.66,21.7,1.23
2024,2,7,13,569.62,22.16,21.49,2.31
2024,2,7,14,436.0,22.27,21.68,3.13
2024,2,7,15,303.67,21.44,23.36,3.92
2024,2,7,16,141.38,19.71,28.57,3.88
2024,2,7,17,18.38,15.5,42.24,3.23
2024,2,7,18,0.0,14.37,42.6,4.04
2024,2,7,19,0.0,13.69,43.87,4.62
2024,2,7,20,0.0,12.4,49.06,3.77
2024,2,7,21,0.0,11.4,53.12,3.37
2024,2,7,22,0.0,10.72,55.93,3.19
2024,2,7,23,0.0,9.87,59.03,2.98
2024,2,8,0,0.0,9.15,61.4,2.97
2024,2,8,1,0.0,8.49,63.46,3.0
2024,2,8,2,0.0,7.79,65.78,2.94
2024,2,8,3,0.0,7.1,68.02,2.9
2024,2,8,4,0.0,6.51,69.89,3.0
2024,2,8,5,0.0,6.07,70.92,3.13
2024,2,8,6,0.0,5.92,70.7,3.21
2024,2,8,7,127.55,9.21,56.23,4.22
2024,2,8,8,341.7,12.28,45.63,4.07
2024,2,8,9,451.99,15.99,31.76,5.18
2024,2,8,10,702.15,18.26,25.34,4.91
2024,2,8,11,780.08,20.18,20.88,4.62
2024,2,8,12,793.08,21.58,17.75,4.52
2024,2,8,13,723.65,22.29,15.77,4.74
2024,2,8,14,623.33,22.25,14.98,4.94
2024,2,8,15,439.0,21.5,15.31,4.83
2024,2,8,16,219.12,19.02,22.3,3.32
2024,2,8,17,26.3,13.75,36.24,3.23
2024,2,8,18,0.0,11.98,38.28,3.39
2024,2,8,19,0.0,10.96,39.66,3.37
2024,2,8,20,0.0,10.35,40.69,3.32
2024,2,8,21,0.0,9.5,41.77,3.37
2024,2,8,22,0.0,8.81,42.78,3.41
2024,2,8,23,0.0,8.22,43.65,3.39
2024,2,9,0,0.0,7.69,44.49,3.36
2024,2,9,1,0.0,7.19,45.4,3.35
2024,2,9,2,0.0,6.71,46.27,3.36
2024,2,9,3,0.0,6.27,47.04,3.38
2024,2,9,4,0.0,5.88,48.0,3.39
2024,2,9,5,0.0,5.57,49.09,3.39
2024,2,9,6,0.0,5.6,49.54,3.3
2024,2,9,7,138.4,9.92,41.27,2.92
2024,2,9,8,352.2,14.03,29.56,2.81
2024,2,9,9,560.92,18.31,23.98,1.95
2024,2,9,10,726.33,21.22,18.66,1.06
2024,2,9,11,823.5,22.98,15.08,0.22
2024,2,9,12,839.03,24.34,12.5,0.84
2024,2,9,13,779.3,24.93,11.37,1.16
2024,2,9,14,649.33,24.73,11.15,1.17
2024,2,9,15,460.4,23.86,11.58,1.02
2024,2,9,16,232.52,21.66,21.58,0.86
2024,2,9,17,29.52,18.52,24.33,1.15
2024,2,9,18,0.0,17.08,23.94,1.26
2024,2,9,19,0.0,15.96,24.69,1.26
2024,2,9,20,0.0,14.77,26.47,1.2
2024,2,9,21,0.0,13.96,27.22,1.23
2024,2,9,22,0.0,13.27,27.05,1.39
2024,2,9,23,0.0,12.11,29.62,1.57
2024,2,10,0,0.0,11.2,31.45,1.78
2024,2,10,1,0.0,10.6,32.23,1.83
2024,2,10,2,0.0,9.95,33.14,1.85
2024,2,10,3,0.0,9.24,34.89,1.96
2024,2,10,4,0.0,8.86,35.54,1.94
2024,2,10,5,0.0,8.63,35.7,1.88
2024,2,10,6,4.32,8.55,35.65,1.8
2024,2,10,7,131.9,10.81,38.24,1.6
2024,2,10,8,359.98,14.18,24.39,1.74
2024,2,10,9,570.25,18.93,18.17,1.86
2024,2,10,10,724.55,22.3,14.88,2.02
2024,2,10,11,803.97,23.73,13.63,1.77
2024,2,10,12,818.75,24.56,12.65,1.52
2024,2,10,13,759.42,24.9,12.19,1.35
2024,2,10,14,629.72,24.64,12.17,1.07
2024,2,10,15,441.83,23.88,12.64,0.82
2024,2,10,16,219.98,21.96,20.68,0.69
2024,2,10,17,27.9,18.99,24.07,0.87
2024,2,10,18,0.0,17.58,23.91,0.98
2024,2,10,19,0.0,16.8,24.16,1.03
2024,2,10,20,0.0,16.07,24.47,1.09
2024,2,10,21,0.0,14.89,26.4,1.39
2024,2,10,22,0.0,12.95,30.98,1.99
2024,2,10,23,0.0,11.06,36.39,2.62
2024,2,11,0,0.0,9.5,41.17,3.05
2024,2,11,1,0.0,8.63,43.92,3.25
2024,2,11,2,0.0,8.15,45.51,3.25
2024,2,11,3,0.0,7.89,46.31,3.13
2024,2,11,4,0.0,7.71,46.58,3.03
2024,2,11,5,0.0,7.85,45.85,2.77
2024,2,11,6,4.28,8.56,43.86,2.31
2024,2,11,7,118.3,11.51,43.14,1.55
2024,2,11,8,329.38,14.95,29.53,1.2
2024,2,11,9,536.05,19.46,21.59,0.69
2024,2,11,10,705.53,22.92,15.72,0.45
2024,2,11,11,790.58,24.25,13.93,0.23
2024,2,11,12,807.75,25.15,12.7,0.43
2024,2,11,13,749.1,25.58,11.98,0.83
2024,2,11,14,619.88,25.42,11.85,0.89
2024,2,11,15,432.23,24.7,12.22,0.88
2024,2,11,16,212.8,22.62,22.0,0.86
2024,2,11,17,26.7,19.59,22.09,1.51
2024,2,11,18,0.0,16.92,26.87,2.27
2024,2,11,19,0.0,14.63,31.78,2.99
2024,2,11,20,0.0,12.89,35.71,3.34
2024,2,11,21,0.0,11.76,39.15,3.39
2024,2,11,22,0.0,10.87,42.48,3.41
2024,2,11,23,0.0,10.16,45.52,3.41
2024,2,12,0,0.0,9.53,48.5,3.37
2024,2,12,1,0.0,8.94,51.13,3.24
2024,2,12,2,0.0,8.45,53.12,3.11
2024,2,12,3,0.0,8.07,55.1,2.98
2024,2,12,4,0.0,7.76,56.71,3.11
2024,2,12,5,0.0,7.48,58.24,3.18
2024,2,12,6,4.2,7.47,58.77,2.97
2024,2,12,7,116.2,10.97,48.59,2.59
2024,2,12,8,319.98,14.5,38.11,2.69
2024,2,12,9,520.92,18.41,27.37,2.85
2024,2,12,10,605.3,20.7,21.44,3.08
2024,2,12,11,590.8,22.55,17.99,2.56
2024,2,12,12,593.42,23.01,16.42,2.12
2024,2,12,13,517.47,22.32,16.76,1.97
2024,2,12,14,325.12,22.08,17.05,1.83
2024,2,12,15,213.45,21.92,17.33,1.53
2024,2,12,16,101.28,20.47,27.77,0.99
2024,2,12,17,20.73,18.39,26.78,1.14
2024,2,12,18,0.0,17.25,26.19,1.04
2024,2,12,19,0.0,16.64,26.5,1.05
2024,2,12,20,0.0,15.67,28.11,1.2
2024,2,12,21,0.0,14.92,29.22,1.61
2024,2,12,22,0.0,13.6,31.92,2.15
2024,2,12,23,0.0,12.46,34.39,2.42
2024,2,13,0,0.0,11.67,36.22,2.55
2024,2,13,1,0.0,11.17,37.42,2.56
2024,2,13,2,0.0,10.98,38.34,2.53
2024,2,13,3,0.0,11.17,38.67,2.38
2024,2,13,4,0.0,11.3,38.58,2.21
2024,2,13,5,0.0,11.34,38.73,2.12
2024,2,13,6,4.07,11.7,38.29,1.9
2024,2,13,7,100.43,13.26,40.1,1.62
2024,2,13,8,281.23,16.08,28.16,2.0
2024,2,13,9,475.83,19.0,22.79,1.79
2024,2,13,10,635.22,21.24,19.65,1.75
2024,2,13,11,669.85,22.0,19.22,1.03
2024,2,13,12,666.0,22.5,19.02,0.25
2024,2,13,13,625.05,23.2,18.49,0.69
2024,2,13,14,510.25,23.09,18.66,1.33
2024,2,13,15,337.33,22.41,19.5,1.66
2024,2,13,16,155.9,20.61,30.14,1.44
2024,2,13,17,22.85,17.47,34.5,2.15
2024,2,13,18,0.0,15.55,35.23,2.55
2024,2,13,19,0.0,14.42,36.22,2.69
2024,2,13,20,0.0,13.64,37.12,2.67
2024,2,13,21,0.0,12.89,38.36,2.66
2024,2,13,22,0.0,12.13,39.88,2.71
2024,2,13,23,0.0,11.56,41.29,2.72
2024,2,14,0,0.0,11.03,42.98,2.77
2024,2,14,1,0.0,10.28,44.67,2.87
2024,2,14,2,0.0,9.72,45.98,2.91
2024,2,14,3,0.0,9.26,47.15,2.85
2024,2,14,4,0.0,8.73,48.47,2.84
2024,2,14,5,0.0,8.32,49.72,2.81
2024,2,14,6,4.2,8.25,50.43,2.77
2024,2,14,7,95.6,11.73,42.58,2.51
2024,2,14,8,274.25,15.18,33.39,2.57
2024,2,14,9,471.42,19.56,25.32,1.61
2024,2,14,10,571.1,22.6,20.09,1.18
2024,2,14,11,600.85,24.02,17.9,1.68
2024,2,14,12,620.72,24.94,16.33,2.27
2024,2,14,13,585.8,25.35,15.54,2.63
2024,2,14,14,475.23,25.05,15.56,2.8
2024,2,14,15,316.12,24.21,16.51,2.85
2024,2,14,16,150.52,21.33,27.49,2.02
2024,2,14,17,20.12,17.38,32.82,2.62
2024,2,14,18,0.0,15.45,35.02,2.99
2024,2,14,19,0.0,14.2,36.94,3.19
2024,2,14,20,0.0,13.22,38.37,3.28
2024,2,14,21,0.0,12.41,39.82,3.29
2024,2,14,22,0.0,11.73,41.3,3.24
2024,2,14,23,0.0,11.16,42.77,3.2
2024,2,15,0,0.0,10.68,44.14,3.23
2024,2,15,1,0.0,10.26,45.38,3.27
2024,2,15,2,0.0,9.88,46.54,3.3
2024,2,15,3,0.0,9.54,47.74,3.28
2024,2,15,4,0.0,9.26,48.79,3.21
2024,2,15,5,0.0,9.1,49.63,3.03
2024,2,15,6,4.1,9.38,49.66,2.73
2024,2,15,7,92.82,12.75,43.96,2.04
2024,2,15,8,288.98,16.41,34.05,2.1
2024,2,15,9,420.23,20.39,27.64,1.82
2024,2,15,10,583.88,23.14,22.87,1.78
2024,2,15,11,685.97,24.56,20.63,1.62
2024,2,15,12,706.4,25.49,19.02,1.4
2024,2,15,13,648.53,25.94,18.04,1.16
2024,2,15,14,522.83,25.9,17.65,1.0
2024,2,15,15,340.6,25.31,17.89,0.89
2024,2,15,16,159.3,23.56,25.47,0.77
2024,2,15,17,23.27,20.97,26.83,1.06
2024,2,15,18,0.0,19.79,27.33,1.12
2024,2,15,19,0.0,18.7,29.26,1.0
2024,2,15,20,0.0,18.33,29.66,0.85
2024,2,15,21,0.0,18.1,29.8,0.58
2024,2,15,22,0.0,17.55,31.62,0.25
2024,2,15,23,0.0,16.98,32.46,0.25
2024,2,16,0,0.0,16.2,33.18,0.58
2024,2,16,1,0.0,15.33,33.73,0.94
2024,2,16,2,0.0,13.75,36.95,1.25
2024,2,16,3,0.0,13.13,38.27,1.53
2024,2,16,4,0.0,12.62,39.57,1.7
2024,2,16,5,0.0,12.01,41.22,1.8
2024,2,16,6,4.88,11.41,43.27,1.96
2024,2,16,7,110.25,13.53,40.98,2.02
2024,2,16,8,280.1,16.82,31.97,2.61
2024,2,16,9,472.27,21.32,24.21,3.03
2024,2,16,10,627.67,24.18,19.78,2.86
