What is your age?,How many traffic lights do you have to pass during your travel journey ?,How many junctions during your travel journey?,How many road blocks during your travel journey?,How many toll booth are there from your house to work/school/university/ hospital?,Departure_Lat,Departure_Lon,Destination_Lat,Destination_Lon,Departure_hour,Departure_minute,Destination_hour,Destination_minute,Travel_Time_Minutes,Mode_of_Transportation_Bus,Mode_of_Transportation_Cabs Services,Mode_of_Transportation_Car,Mode_of_Transportation_College Bus,Mode_of_Transportation_College Bus ,Mode_of_Transportation_Cycle,Mode_of_Transportation_Institution Provided Transport ,Mode_of_Transportation_Magic,Mode_of_Transportation_Public Transport,Mode_of_Transportation_Railway ,Mode_of_Transportation_Train,Mode_of_Transportation_Two Wheeler,Mode_of_Transportation_Uber,Mode_of_Transportation_Udke,Mode_of_Transportation_University Bus,Mode_of_Transportation_University Bus ,Mode_of_Transportation_Walk,Mode_of_Transportation_Walking
19.0,2,0,1,0.0,26.8176736,75.86171709999999,26.7799499,75.84758529999999,6,0,16,0,32.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.7799499,75.84758529999999,26.7772112,75.8677948,9,0,18,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,3,0.0,26.7799499,75.84758529999999,26.8539518,75.7612568,0,0,18,0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,0,0,0.0,26.7799499,75.84758529999999,19.0759837,72.8776559,9,0,18,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,2,3,0.0,26.8539518,75.7612568,26.8758254,75.8214923,10,0,18,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,50,0,0,0.0,26.9242026,75.81344639999999,26.8544755,75.76664629999999,10,0,18,0,120.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,7,0,1,0.0,26.8487356,75.7637224,26.8947446,75.8301169,6,0,15,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,6,7,2,0.0,26.8504593,75.76277019999999,26.8785671,75.8108643,7,0,19,0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,1,3.0,26.8464724,75.7660758,26.775534,75.87748599999999,8,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,5,0,0.0,26.9178916,75.801538,26.9167265,75.8129462,7,0,17,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8437601,75.8175392,26.8084134,75.8123032,14,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,1,0.0,26.8476924,75.7694244,26.8722742,75.7991582,8,0,15,0,10.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8550079,75.82409539999999,26.8824665,75.7916286,9,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,1,0.0,26.7950136,75.85469069999999,26.8392694,80.8807945,9,0,15,0,12.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,5,0,0,0.0,26.8767803,75.7980575,26.876444,75.8117097,14,0,19,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,4,0,2,0.0,26.9626367,75.7438629,26.9556924,75.6882696,8,0,17,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,1.0,26.9546777,75.7303385,26.8813418,75.78149940000002,11,0,18,0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,0,1,0.0,26.8896322,75.8072975,26.9177584,75.83745569999999,10,0,15,0,17.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,1,0,0.0,26.9556924,75.6882696,26.825832,75.84867470000002,10,0,15,0,32.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,1,1,0.0,26.9177584,75.83745569999999,26.930559,75.793611,7,0,15,0,45.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,2,0,0.0,26.8176736,75.86171709999999,26.8176736,75.86171709999999,8,0,15,0,90.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,5,0,0,0.0,26.8176736,75.86171709999999,26.8715998,75.8020725,8,0,18,0,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,2,0,0.0,26.8176736,75.86171709999999,26.8708346,75.69726659999999,9,0,19,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,6,4,0,0.0,26.8802492,75.8059845,26.9177584,75.83745569999999,0,0,22,0,45.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,0,0.0,26.9035356,75.8353418,26.7274517,75.841775,8,0,18,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,2,0.0,26.8702383,75.77149240000001,26.4356046,82.2909146,9,0,17,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,0,0,0.0,26.822305,75.8470627,26.885794,75.81175979999999,11,0,17,0,40.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,17,1,0,0.0,26.9216232,75.6825131,26.8437601,75.8175392,11,0,23,0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,0,1,0.0,26.8504593,75.76277019999999,25.1244669,75.8098141,5,0,15,0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,3,0.0,26.8361288,75.7536339,25.6838206,85.35496499999999,8,0,20,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,3,0.0,26.8755623,75.7448737,26.8987016,75.8165629,9,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8504593,75.76277019999999,26.8794531,75.7613592,7,0,17,0,20.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,11,0,0,0.0,26.9344949,75.7942503,26.9058493,75.8283917,7,0,18,0,45.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8466958,75.7548055,26.9058493,75.8283917,9,0,16,0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,2,2,0.0,26.8466958,75.7548055,26.9058493,75.8283917,9,0,17,0,45.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,3,2,0.0,26.8466958,75.7548055,26.9058493,75.8283917,7,0,15,0,40.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8466958,75.7548055,26.9058493,75.8283917,8,0,15,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,0,1,2.0,26.8466958,75.7548055,26.9058493,75.8283917,7,0,15,0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,1,1.0,26.8466958,75.7548055,26.9058493,75.8283917,8,0,15,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8466958,75.7548055,26.9058493,75.8283917,8,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,5,0,0,0.0,26.8466958,75.7548055,26.9058493,75.8283917,8,0,21,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,3,0.0,26.8466958,75.7548055,26.9058493,75.8283917,8,0,16,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,0,3,0.0,26.8466958,75.7548055,26.9058493,75.8283917,10,0,16,0,20.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8466958,75.7548055,26.9058493,75.8283917,7,0,16,0,45.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8466958,75.7548055,26.9058493,75.8283917,9,0,19,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,2,0.0,26.8466958,75.7548055,26.9058493,75.8283917,9,0,18,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8466958,75.7548055,26.9058493,75.8283917,8,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,3,0.0,26.8466958,75.7548055,26.9058493,75.8283917,7,0,16,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
